fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,Id
-0.34983998485892276,-0.7871621541568791,0.12,1.7,0.0969999999999999,19.0,27.0,0.99596,3.16,0.49,9.4,5,988
0.7950908746793686,-1.316249139666782,0.4,1.5,0.073,14.0,21.0,0.99556,3.14,0.51,10.9,6,989
-0.34983998485892276,-0.7871621541568791,0.12,1.7,0.0969999999999999,19.0,27.0,0.99596,3.16,0.49,9.4,5,990
-0.6933192427204107,-1.065628988635775,0.28,2.0,0.0819999999999999,31.0,68.0,0.99694,3.45,0.48,9.4,5,991
-0.6933192427204107,-1.065628988635775,0.28,2.0,0.0819999999999999,31.0,68.0,0.99694,3.45,0.48,9.4,5,993
-0.34983998485892276,0.38239855065448447,0.06,2.0,0.079,19.0,41.0,0.99697,3.39,0.62,10.1,6,995
0.3371185308640524,1.7190393561531858,0.34,1.4,0.05,4.0,10.0,0.99554,3.12,0.48,9.1,6,998
-1.0940450435588123,0.8836388527164973,0.0,1.65,0.055,7.0,12.0,0.99162,3.47,0.53,12.9,6,999
-0.46433307081275205,-0.5643886865737623,0.3,2.2,0.062,6.0,12.0,0.99495,3.44,0.72,11.5,7,1000
-0.06360726997435033,-0.5643886865737623,0.29,1.6,0.081,27.0,45.0,0.99603,3.25,0.54,10.3,5,1004
-0.8650588716511542,-0.9542422548442169,0.32,1.8,0.067,4.0,8.0,0.9928,3.36,0.55,12.8,7,1005
0.4516116168178812,-1.3440958231146716,0.33,2.05,0.063,13.0,27.0,0.99516,3.26,0.84,11.7,7,1006
0.4516116168178812,-1.2884024562188923,0.34,2.0,0.064,12.0,25.0,0.99516,3.26,0.84,11.7,7,1007
0.3371185308640524,-1.0099356217399962,0.4,3.6,0.11,12.0,24.0,0.99549,3.23,0.7,12.0,7,1008
0.3371185308640524,-1.3997891900104504,0.45,1.7,0.067,7.0,12.0,0.99354,3.25,0.55,12.3,7,1010
0.3371185308640524,-1.1770157224273337,0.31,2.0,0.088,12.0,19.0,0.9957,3.17,0.55,10.4,6,1011
-0.34983998485892276,2.6379799099335424,0.15,2.1,0.102,11.0,32.0,0.99604,3.23,0.48,10.0,5,1012
-0.46433307081275205,0.9950255865080558,0.0,1.6,0.092,22.0,31.0,0.99635,3.38,0.58,10.0,6,1013
-0.1781003559281791,0.2710118168629259,0.16,2.0,0.12,3.0,7.0,0.99454,3.22,0.58,11.2,6,1014
0.3371185308640524,-0.8428555210526584,0.4,2.2,0.068,12.0,28.0,0.99486,3.27,0.75,12.6,7,1016
-0.1781003559281791,-1.9567228589682428,0.37,0.9,0.049,36.0,109.0,0.99007,2.89,0.44,12.7,6,1018
-0.750565785697325,-0.17453511830330767,0.14,1.8,0.078,10.0,23.0,0.99636,3.53,0.61,10.4,5,1019
1.7110355623100029,-0.9542422548442169,0.66,2.4,0.123,3.0,8.0,0.99642,3.2,0.53,11.9,6,1020
1.7110355623100029,-0.9542422548442169,0.66,2.4,0.123,3.0,8.0,0.99642,3.2,0.53,11.9,6,1021
-0.750565785697325,-0.11884175140752838,0.09,2.1,0.062,4.0,9.0,0.99584,3.35,0.54,10.5,5,1022
-0.06360726997435033,-1.1770157224273337,0.42,2.3,0.098,3.0,9.0,0.99506,3.27,0.55,12.3,6,1023
-0.34983998485892276,0.2710118168629259,0.01,1.8,0.088,12.0,18.0,0.99568,3.32,0.56,10.5,7,1024
0.16537890193330823,1.6633459892574065,0.0,2.8,0.095,17.0,43.0,0.99822,3.33,0.6,10.4,6,1025
-0.2353468989050935,-1.232709089323113,0.32,1.9,0.066,14.0,36.0,0.99364,3.41,0.56,12.6,6,1026
-1.0940450435588123,1.4684192051221796,0.0,2.2,0.065,28.0,52.0,0.99378,3.49,0.52,11.6,5,1027
-0.34983998485892276,0.2710118168629259,0.01,1.8,0.088,12.0,18.0,0.99568,3.32,0.56,10.5,7,1029
-0.12085381295126472,1.6076526223616272,0.0,4.1,0.095,5.0,14.0,0.99854,3.36,0.53,9.6,5,1032
0.3371185308640524,1.1899523706432833,0.18,2.5,0.077,15.0,48.0,0.99739,3.2,0.47,9.7,6,1034
1.024077046587027,-0.8985488879484376,0.34,2.4,0.085,5.0,17.0,0.99683,3.17,0.65,10.6,7,1035
-0.40708652783583765,-1.232709089323113,0.34,2.5,0.0819999999999999,26.0,35.0,0.99356,3.22,0.59,12.5,7,1036
0.22262544491022263,-0.6757754203653208,0.41,6.2,0.078,25.0,42.0,0.9953,3.24,0.77,12.6,7,1038
0.3371185308640524,-0.17453511830330767,0.21,2.2,0.088,21.0,39.0,0.99692,3.33,0.83,11.1,6,1039
-0.8078123286742394,-0.23022848519908692,0.19,1.7,0.079,13.0,26.0,0.99547,3.38,0.64,9.8,6,1041
-1.0940450435588123,-0.7871621541568791,0.33,3.3,0.046,12.0,53.0,0.99294,3.36,0.62,12.2,6,1044
-0.8078123286742394,-0.508695319677983,0.0,1.4,0.07,32.0,38.0,0.99438,3.32,0.58,11.4,6,1045
-0.40708652783583765,1.3848791547785109,0.0,1.7,0.076,33.0,45.0,0.99612,3.31,0.62,10.7,6,1046
-0.6933192427204107,-0.5643886865737623,0.17,1.8,0.0819999999999999,27.0,51.0,0.99634,3.49,0.64,10.4,5,1047
0.566104702771711,-0.23022848519908692,0.36,1.7,0.081,3.0,14.0,0.99702,3.27,0.78,10.9,6,1048
0.566104702771711,-0.17453511830330767,0.36,1.8,0.084,6.0,17.0,0.99704,3.27,0.77,10.8,6,1049
0.10813235895639384,-0.3973085858864244,0.59,1.4,0.414,16.0,45.0,0.99702,3.03,1.34,9.2,5,1051
-1.5520173873741294,0.41024523410237407,0.05,2.4,0.073,19.0,25.0,0.99258,3.56,0.55,12.9,5,1052
-0.006360726997434932,-1.1213223555315543,0.42,2.3,0.07,9.0,20.0,0.99426,3.38,0.77,12.7,7,1053
-0.06360726997435033,0.6051720182376016,0.27,2.0,0.095,5.0,77.0,0.99747,3.13,0.62,9.1,6,1055
0.3371185308640524,-0.2859218520948662,0.53,4.0,0.1009999999999999,3.0,10.0,0.99586,3.21,0.59,12.1,7,1056
-0.40708652783583765,-0.6200820534695416,0.25,3.9,0.104,28.0,90.0,0.99784,3.15,0.57,9.1,5,1057
0.9095839606331984,-0.007455017615969841,0.57,2.4,0.093,30.0,52.0,0.9971,3.19,0.76,11.6,7,1058
0.3371185308640524,-0.2859218520948662,0.53,4.0,0.1009999999999999,3.0,10.0,0.99586,3.21,0.59,12.1,7,1059
1.882775191240746,-1.6782560244893467,0.57,1.8,0.074,3.0,8.0,0.9981,3.14,0.7,9.9,6,1060
0.4516116168178812,-0.7314687872610998,0.5,1.8,0.071,7.0,16.0,0.99462,3.21,0.69,12.5,8,1061
-0.1781003559281791,-0.8428555210526584,0.44,1.9,0.098,6.0,15.0,0.9956,3.3,0.64,11.4,6,1062
1.0813235895639415,-1.3440958231146716,0.65,2.4,0.075,6.0,17.0,0.99565,3.22,0.63,11.8,6,1063
-0.06360726997435033,1.1621056871953936,0.09,2.0,0.067,5.0,10.0,0.99418,3.28,0.57,11.8,6,1064
-0.34983998485892276,0.4380919175502637,0.18,2.4,0.083,6.0,20.0,0.9963,3.29,0.6,10.2,6,1065
-0.9795519576049836,-0.06314838451174912,0.08,2.4,0.07,13.0,26.0,0.99358,3.4,0.72,12.5,7,1066
1.596542476356173,-1.232709089323113,0.53,2.2,0.06,3.0,10.0,0.99572,3.02,0.83,10.9,7,1067
-0.1781003559281791,0.493785284446043,0.35,2.8,0.086,28.0,52.0,0.997,3.31,0.62,10.8,5,1069
0.566104702771711,-1.1213223555315543,0.45,1.5,0.057,19.0,37.0,0.99498,3.18,0.89,11.1,7,1070
-0.46433307081275205,1.3291857878827316,0.2,8.1,0.098,30.0,92.0,0.99892,3.2,0.58,9.2,5,1071
-0.1781003559281791,0.493785284446043,0.33,2.7,0.088,16.0,37.0,0.9972,3.31,0.58,10.7,6,1073
0.9095839606331984,-1.1770157224273337,0.56,2.0,0.073,3.0,8.0,0.99534,3.15,0.73,11.4,6,1076
0.16537890193330823,-0.8985488879484376,0.65,6.4,0.08,3.0,8.0,0.99817,3.27,0.58,11.0,5,1078
-0.2353468989050935,-1.2884024562188923,0.68,8.3,0.05,37.5,278.0,0.99316,3.01,0.51,12.3,7,1079
-0.2353468989050935,-1.2884024562188923,0.68,8.3,0.05,37.5,289.0,0.99316,3.01,0.51,12.3,7,1081
-0.6360726997434958,-0.8428555210526584,0.3,1.8,0.073,31.0,70.0,0.99685,3.42,0.59,9.5,6,1082
0.22262544491022263,-0.6200820534695416,0.45,2.4,0.072,32.0,59.0,0.99617,3.33,0.77,12.0,6,1083
-0.8650588716511542,-0.2859218520948662,0.08,1.8,0.074,40.0,64.0,0.99529,3.12,0.49,9.6,5,1085
0.10813235895639384,-1.065628988635775,0.4,4.7,0.055,3.0,9.0,0.99738,3.38,0.66,11.6,7,1086
-0.2353468989050935,-1.9010294920724635,0.42,1.6,0.057,18.0,30.0,0.994,3.29,0.69,11.2,6,1087
1.882775191240746,-0.6757754203653208,0.54,1.5,0.095,22.0,41.0,0.99735,3.02,0.76,9.9,7,1088
1.882775191240746,-0.6757754203653208,0.54,1.5,0.095,22.0,41.0,0.99735,3.02,0.76,9.9,7,1089
0.9668305036101127,-1.511175923802009,0.54,1.9,0.083,42.0,74.0,0.99451,2.98,0.63,11.8,8,1090
-0.2353468989050935,-1.065628988635775,0.42,2.0,0.086,8.0,19.0,0.99546,3.35,0.6,11.4,6,1091
-0.750565785697325,0.04823834927980943,0.09,2.0,0.081,10.0,16.0,0.99479,3.43,0.59,11.5,6,1092
0.5088581597947955,-1.232709089323113,0.36,2.2,0.079,11.0,31.0,0.99615,3.33,0.86,12.0,7,1093
-0.9795519576049836,1.0785656368517247,0.09,5.5,0.1169999999999999,9.0,17.0,0.99655,3.35,0.49,10.8,6,1094
-0.9795519576049836,1.0785656368517247,0.09,5.5,0.1169999999999999,9.0,17.0,0.99655,3.35,0.49,10.8,6,1096
0.16537890193330823,-0.06314838451174912,0.38,1.5,0.096,5.0,18.0,0.99666,3.2,0.52,9.4,5,1099
0.05088581597947946,-1.065628988635775,0.42,2.1,0.072,23.0,36.0,0.99392,3.11,0.78,12.4,6,1100
-0.5215796137896664,-0.23022848519908692,0.27,2.1,0.071,14.0,25.0,0.99388,3.35,0.63,12.0,6,1101
-0.5215796137896664,-0.23022848519908692,0.27,2.1,0.071,14.0,25.0,0.99388,3.35,0.63,12.0,6,1103
-0.1781003559281791,-0.2859218520948662,0.34,2.2,0.073,16.0,25.0,0.9936,3.28,0.66,12.4,6,1104
-1.1512915865357272,0.21531844996714664,0.28,2.1,0.048,13.0,49.0,0.99374,3.41,0.6,12.8,5,1105
0.4516116168178812,-1.2884024562188923,0.41,2.0,0.068,10.0,24.0,0.99523,3.27,0.85,11.7,7,1107
-0.12085381295126472,1.3848791547785109,0.1,3.3,0.09,4.0,13.0,0.99855,3.36,0.49,9.5,5,1108
1.4248028474254297,-0.3416152189906455,0.43,2.1,0.171,27.0,66.0,0.9982,3.17,0.76,10.8,6,1109
-0.006360726997434932,-0.007455017615969841,0.0,1.4,0.07,6.0,14.0,0.99593,3.25,0.64,10.0,6,1110
-1.6665104733279583,-0.6200820534695416,0.27,2.0,0.092,23.0,55.0,0.99471,3.78,0.64,12.3,7,1111
-0.2353468989050935,-1.1213223555315543,0.41,1.5,0.0559999999999999,6.0,35.0,0.99396,3.29,0.71,11.0,6,1112
-1.8954966452356168,-0.7314687872610998,0.5,4.3,0.046,29.0,80.0,0.9902,3.49,0.66,13.6,6,1114
-0.750565785697325,0.8836388527164973,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,6,1115
-0.750565785697325,0.8836388527164973,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,6,1116
-0.750565785697325,0.8836388527164973,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,6,1117
-0.6933192427204107,-0.7871621541568791,0.12,2.1,0.065,14.0,24.0,0.99252,3.3,0.53,13.3,6,1118
-1.5520173873741294,0.7165587520291601,0.0,2.5,0.066,7.0,15.0,0.99256,3.52,0.58,12.9,5,1119
-0.2353468989050935,0.04823834927980943,0.34,2.5,0.076,8.0,17.0,0.99235,3.2,0.72,13.1,8,1120
-1.1512915865357272,-0.3416152189906455,0.0,1.4,0.055,27.0,33.0,0.9922,3.45,0.48,12.3,6,1122
0.279871987887138,-1.6225626575935674,0.35,1.7,0.055,13.0,27.0,0.99394,3.14,0.59,11.3,7,1125
-1.1512915865357272,1.2734924209869523,0.0,2.9,0.072,26.0,52.0,0.99379,3.51,0.6,11.5,6,1127
0.9668305036101127,-0.5643886865737623,0.33,2.7,0.095,28.0,89.0,0.9984,3.22,0.68,10.0,5,1128
0.4516116168178812,0.38239855065448447,0.0,1.9,0.0579999999999999,5.0,10.0,0.9977,3.18,0.63,10.4,6,1130
-0.5215796137896664,-0.9542422548442169,0.34,1.8,0.075,18.0,38.0,0.9933,3.38,0.88,13.6,7,1132
-0.6360726997434958,-0.2859218520948662,0.07,5.5,0.089,10.0,18.0,0.99684,3.37,0.68,11.2,7,1133
0.10813235895639384,-1.3997891900104504,0.35,1.7,0.061,6.0,15.0,0.99524,3.3,0.74,11.8,7,1134
-0.1781003559281791,-1.5668692906977884,0.43,1.7,0.067,22.0,50.0,0.9946,3.38,0.6,11.9,6,1135
1.1958166755177713,-0.06314838451174912,0.45,2.0,0.08,6.0,13.0,0.99774,3.22,0.76,11.4,6,1136
-0.46433307081275205,-0.6757754203653208,0.15,3.7,0.104,29.0,94.0,0.99786,3.14,0.58,9.1,5,1138
-0.06360726997435033,-0.11884175140752838,0.24,2.0,0.079,16.0,86.0,0.99764,3.34,0.64,9.5,6,1139
-0.5788261567665813,-0.7314687872610998,0.3,1.7,0.08,33.0,79.0,0.9969,3.41,0.65,9.5,6,1140
-0.06360726997435033,-0.8428555210526584,0.32,2.5,0.08,24.0,71.0,0.99624,3.27,0.85,11.0,6,1141
-0.8078123286742394,-0.45300195278220373,0.11,2.4,0.043,6.0,12.0,0.99354,3.3,0.65,11.4,6,1142
-0.750565785697325,-1.733949391385126,0.3,1.8,0.065,16.0,20.0,0.99672,3.61,0.82,10.0,6,1143
-0.5788261567665813,-1.1770157224273337,0.23,2.3,0.066,35.0,70.0,0.99588,3.43,0.62,10.1,5,1144
-0.06360726997435033,-1.8453361251766844,0.43,2.5,0.076,31.0,51.0,0.99672,3.53,0.81,10.4,6,1145
-0.29259344188200836,-0.17453511830330767,0.12,1.8,0.178,6.0,21.0,0.996,3.28,0.87,9.8,6,1146
0.9668305036101127,-0.6757754203653208,0.45,6.2,0.071,6.0,14.0,0.99702,3.21,0.49,11.8,7,1147
-0.29259344188200836,-0.7871621541568791,0.42,2.0,0.086,9.0,21.0,0.99526,3.39,0.66,11.6,6,1148
0.9668305036101127,-1.0099356217399962,0.47,2.0,0.061,6.0,11.0,0.99585,3.23,0.52,12.0,6,1149
-1.2657846724895565,0.2710118168629259,0.23,2.5,0.044,16.0,70.0,0.99352,3.46,0.65,12.5,6,1151
-0.006360726997434932,0.38239855065448447,0.25,2.2,0.118,9.0,38.0,0.99616,3.15,0.53,9.8,5,1152
0.7378443317024541,-0.6200820534695416,0.35,2.1,0.083,17.0,38.0,0.99622,3.23,0.66,11.1,6,1153
-0.006360726997434932,0.38239855065448447,0.25,2.2,0.118,9.0,38.0,0.99616,3.15,0.53,9.8,5,1155
0.10813235895639384,-1.9567228589682428,0.51,1.75,0.071,45.0,88.0,0.99524,3.33,0.76,11.8,7,1156
-1.8382501022587023,-0.11884175140752838,0.18,2.1,0.042,16.0,101.0,0.9924,3.46,0.87,12.9,7,1157
0.10813235895639384,-1.1770157224273337,0.42,2.3,0.075,12.0,19.0,0.99434,3.14,0.71,11.8,7,1162
0.3943650738409668,1.4127258382264003,0.24,1.7,0.078,10.0,21.0,0.99692,3.29,0.67,10.0,5,1164
-0.06360726997435033,-1.1213223555315543,0.39,2.5,0.074,29.0,48.0,0.99528,3.32,0.88,12.4,7,1167
-1.036798500581898,-1.065628988635775,0.27,2.8,0.067,8.0,44.0,0.99384,3.21,0.56,12.0,6,1168
-0.40708652783583765,-0.17453511830330767,0.29,2.3,0.086,5.0,14.0,0.99502,3.32,0.62,11.5,6,1169
0.5088581597947955,-0.9542422548442169,0.34,1.6,0.062,5.0,12.0,0.99667,3.2,0.67,10.5,6,1170
0.7950908746793686,-0.6200820534695416,0.46,2.1,0.074,5.0,16.0,0.99649,3.27,0.74,12.3,6,1172
-0.40708652783583765,-0.9542422548442169,0.31,1.7,0.079,26.0,65.0,0.99716,3.46,0.62,9.5,6,1173
-0.40708652783583765,-0.9542422548442169,0.31,1.7,0.079,26.0,65.0,0.99716,3.46,0.62,9.5,6,1174
-1.036798500581898,0.4380919175502637,0.0,2.2,0.095,48.0,59.0,0.99541,3.61,0.7,11.5,6,1175
-1.036798500581898,1.9418128237363028,0.03,5.6,0.079,23.0,47.0,0.99572,3.58,0.5,11.2,4,1176
-1.5520173873741294,2.1367396078715304,0.0,2.1,0.0409999999999999,17.0,78.0,0.99346,3.68,0.73,11.4,5,1178
-0.06360726997435033,-1.0099356217399962,0.33,2.4,0.076,11.0,47.0,0.99599,3.27,0.81,11.0,6,1179
0.8523374176562839,-0.7871621541568791,0.43,1.65,0.068,5.0,11.0,0.99478,3.19,0.46,11.4,5,1181
-0.8650588716511542,0.7165587520291601,0.07,1.6,0.07,16.0,61.0,0.99572,3.29,0.6,9.3,5,1183
-0.9223054146280687,0.6051720182376016,0.23,2.1,0.08,11.0,119.0,0.99538,3.36,0.7,10.9,5,1184
-0.9223054146280687,0.6051720182376016,0.23,2.1,0.08,11.0,119.0,0.99538,3.36,0.7,10.9,5,1188
0.279871987887138,2.3595130754546467,0.05,1.8,0.075,5.0,19.0,0.99616,3.3,0.44,9.6,4,1189
0.4516116168178812,-0.7314687872610998,0.57,4.6,0.08,6.0,20.0,0.99652,3.28,0.57,12.5,6,1190
-1.036798500581898,1.9696595071841925,0.0,2.3,0.166,6.0,12.0,0.99551,3.56,0.51,10.8,5,1191
-0.6360726997434958,-1.5668692906977884,0.37,2.5,0.063,11.0,41.0,0.99439,3.52,0.8,12.4,7,1192
-0.750565785697325,1.1899523706432833,0.12,1.8,0.114,15.0,64.0,0.99588,3.22,0.59,9.5,6,1194
-1.2085381295126416,-0.5643886865737623,0.22,1.8,0.078,21.0,56.0,0.99633,3.52,0.6,9.5,6,1195
-0.34983998485892276,0.21531844996714664,0.21,1.5,0.069,4.0,9.0,0.99458,3.16,0.54,9.8,6,1197
-0.34983998485892276,-1.511175923802009,0.26,2.0,0.052,19.0,77.0,0.9951,3.15,0.79,10.9,6,1198
-0.2353468989050935,0.2710118168629259,0.23,2.3,0.076,23.0,94.0,0.99686,3.21,0.58,9.5,6,1199
-0.34983998485892276,0.21531844996714664,0.21,1.5,0.069,4.0,9.0,0.99458,3.16,0.54,9.8,6,1200
-0.2353468989050935,-1.065628988635775,0.36,1.9,0.065,5.0,10.0,0.99419,3.27,0.54,11.2,7,1201
0.16537890193330823,-0.6200820534695416,0.39,1.8,0.068,6.0,12.0,0.99516,3.35,0.69,11.7,8,1202
0.9095839606331984,1.1621056871953936,0.19,5.8,0.111,33.0,76.0,0.99878,3.14,0.55,9.4,5,1203
-0.6360726997434958,-0.9542422548442169,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7,1204
-0.6360726997434958,-0.9542422548442169,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7,1206
0.9095839606331984,1.050718953403835,0.55,1.7,0.136,24.0,52.0,0.99752,3.35,0.94,10.0,5,1207
-0.6360726997434958,-0.9542422548442169,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7,1208
-1.2085381295126416,-0.7871621541568791,0.43,2.0,0.071,14.0,24.0,0.99428,3.45,0.87,11.2,7,1209
-0.8650588716511542,0.6608653851333808,0.02,2.1,0.078,8.0,15.0,0.99498,3.35,0.62,10.4,6,1210
-0.8650588716511542,0.6608653851333808,0.02,2.1,0.078,8.0,15.0,0.99498,3.35,0.62,10.4,6,1212
1.0813235895639415,-1.1213223555315543,0.46,1.9,0.081,6.0,9.0,0.99628,3.1,0.48,10.4,6,1214
-0.2353468989050935,0.21531844996714664,0.31,2.0,0.079,10.0,79.0,0.99677,3.29,0.69,9.5,6,1216
0.3943650738409668,-0.7871621541568791,0.4,1.3,0.044,25.0,50.0,0.99478,3.2,0.83,10.9,6,1219
1.4820493904023442,-1.1770157224273337,0.52,1.8,0.132,17.0,44.0,0.99734,3.28,0.77,11.5,6,1220
1.4820493904023442,-1.1770157224273337,0.52,1.8,0.132,17.0,44.0,0.99734,3.28,0.77,11.5,6,1221
2.455240621009892,-0.7871621541568791,0.49,2.5,0.08,8.0,20.0,0.9992,3.07,0.82,10.3,6,1224
0.5088581597947955,-0.3973085858864244,0.23,2.6,0.091,18.0,77.0,0.99922,3.15,0.51,9.4,5,1225
-0.46433307081275205,0.2710118168629259,0.03,4.1,0.08,27.0,46.0,0.99592,3.02,0.47,9.2,5,1226
0.3943650738409668,0.2710118168629259,0.25,2.0,0.104,8.0,21.0,0.99769,3.27,0.72,9.6,5,1227
-1.8382501022587023,-0.6200820534695416,0.0,1.8,0.044,18.0,88.0,0.99157,3.68,0.73,13.6,7,1228
-0.40708652783583765,-0.5643886865737623,0.29,2.1,0.075,19.0,66.0,0.99718,3.4,0.64,9.5,5,1229
-0.34983998485892276,-1.9567228589682428,0.34,2.7,0.066,15.0,58.0,0.9947,3.37,0.78,11.8,6,1230
-0.29259344188200836,1.5798059389137376,0.01,2.6,0.074,48.0,90.0,0.99621,3.38,0.62,10.8,5,1231
-0.40708652783583765,-0.5643886865737623,0.29,2.1,0.075,19.0,66.0,0.99718,3.4,0.64,9.5,5,1232
-0.6933192427204107,1.217799054091173,0.01,2.2,0.059,11.0,18.0,0.99242,3.39,0.4,12.8,6,1234
-0.29259344188200836,0.1039317161755887,0.0,1.7,0.07,7.0,17.0,0.99659,3.26,0.64,9.4,6,1236
-0.6933192427204107,1.217799054091173,0.01,2.2,0.059,11.0,18.0,0.99242,3.39,0.4,12.8,6,1237
-0.12085381295126472,1.1064123202996143,0.0,2.5,0.081,12.0,24.0,0.99798,3.38,0.46,9.6,4,1238
-1.036798500581898,0.7722521189249394,0.0,4.3,0.057,11.0,20.0,0.99488,3.45,0.56,11.8,4,1239
-0.46433307081275205,0.4380919175502637,0.2,1.7,0.076,36.0,60.0,0.99494,3.1,0.4,9.3,5,1240
-0.006360726997434932,0.15962508307136797,0.22,2.4,0.0819999999999999,10.0,86.0,0.9983,3.37,0.62,9.5,5,1243
-0.5215796137896664,0.1039317161755887,0.19,1.8,0.0819999999999999,15.0,34.0,0.99655,3.49,0.68,10.5,5,1245
-0.5215796137896664,1.1621056871953936,0.07,1.7,0.086,15.0,48.0,0.99502,3.12,0.48,10.0,5,1246
-0.6933192427204107,0.38239855065448447,0.01,2.3,0.079,24.0,37.0,0.99514,3.4,0.61,10.9,6,1250
-0.46433307081275205,0.2710118168629259,0.14,2.2,0.077,27.0,60.0,0.9963,3.28,0.59,9.8,5,1251
-0.6933192427204107,1.050718953403835,0.0,1.8,0.123,6.0,14.0,0.99627,3.45,0.58,9.8,5,1252
-0.2353468989050935,0.7165587520291601,0.0,1.4,0.096,6.0,13.0,0.99569,3.43,0.58,9.5,5,1253
-0.29259344188200836,0.9393322196122765,0.06,1.9,0.079,20.0,35.0,0.99628,3.4,0.69,10.9,5,1254
-0.46433307081275205,0.32670518375870516,0.22,1.8,0.0819999999999999,43.0,60.0,0.99499,3.1,0.42,9.2,5,1256
-0.750565785697325,0.2710118168629259,0.28,4.8,0.085,12.0,69.0,0.99633,3.32,0.7,11.0,6,1257
-0.8650588716511542,0.6051720182376016,0.0,2.7,0.123,15.0,33.0,0.99538,3.44,0.63,11.3,6,1258
0.16537890193330823,0.5773253347897119,0.68,1.8,0.4029999999999999,19.0,56.0,0.99632,3.02,1.15,9.3,5,1260
-1.1512915865357272,2.721519960277212,0.0,2.0,0.083,17.0,24.0,0.99437,3.59,0.55,11.2,4,1261
0.8523374176562839,-0.45300195278220373,0.38,2.5,0.081,34.0,66.0,0.99726,3.15,0.58,9.8,5,1262
0.10813235895639384,-0.8985488879484376,0.32,1.8,0.066,26.0,51.0,0.99456,3.38,0.72,11.8,6,1264
-0.6360726997434958,0.21531844996714664,0.05,2.3,0.081,16.0,36.0,0.99564,3.38,0.6,10.3,6,1265
-0.6360726997434958,0.21531844996714664,0.05,2.3,0.081,16.0,36.0,0.99564,3.38,0.6,10.3,6,1266
1.1958166755177713,-0.5643886865737623,0.5,2.3,0.068,13.0,19.0,0.996,3.1,0.87,11.4,6,1267
-0.8078123286742394,-0.6757754203653208,0.31,2.0,0.079,21.0,51.0,0.99668,3.47,0.55,9.5,6,1268
-1.8954966452356168,-0.8428555210526584,0.01,1.6,0.048,26.0,60.0,0.99084,3.7,0.75,14.0,6,1270
-0.5788261567665813,-0.508695319677983,0.2,1.6,0.049,24.0,64.0,0.9935,3.38,0.57,11.7,6,1271
-1.3802777584433854,-0.3973085858864244,0.0,1.9,0.077,25.0,44.0,0.99385,3.5,0.53,11.2,5,1272
-0.46433307081275205,0.2710118168629259,0.2,2.0,0.073,34.0,44.0,0.99494,3.1,0.43,9.3,5,1273
-0.29259344188200836,0.2710118168629259,0.13,2.1,0.102,17.0,36.0,0.9944,3.24,0.53,11.2,6,1274
-0.1781003559281791,1.0228722699559454,0.22,2.3,0.075,13.0,81.0,0.99688,3.24,0.54,9.5,6,1275
0.10813235895639384,-0.7314687872610998,0.4,6.3,0.05,3.0,10.0,0.99566,3.28,0.56,12.0,4,1276
-0.750565785697325,0.8836388527164973,0.0,1.9,0.114,3.0,10.0,0.99636,3.35,0.6,9.7,6,1277
-0.1781003559281791,1.0228722699559454,0.22,2.3,0.075,13.0,81.0,0.99688,3.24,0.54,9.5,6,1278
0.8523374176562839,-1.2884024562188923,0.39,1.7,0.062,3.0,9.0,0.9948,3.14,0.57,11.5,7,1279
-0.6933192427204107,-0.3973085858864244,0.2,1.9,0.077,28.0,54.0,0.9956,3.37,0.64,10.4,6,1280
-0.6933192427204107,-0.3973085858864244,0.2,1.9,0.077,28.0,54.0,0.9956,3.37,0.64,10.4,6,1281
-0.2353468989050935,1.301339104434842,0.0,2.0,0.084,9.0,22.0,0.99619,3.33,0.68,10.9,6,1282
0.22262544491022263,0.5494786513418223,0.28,2.7,0.096,17.0,69.0,0.99734,3.26,0.63,10.2,6,1283
-0.750565785697325,-0.6200820534695416,0.19,2.3,0.071,18.0,36.0,0.99476,3.39,0.56,10.9,5,1284
1.7110355623100029,-0.8985488879484376,0.5,1.8,0.09,20.0,47.0,0.99734,3.15,0.57,10.5,5,1285
-0.750565785697325,0.38239855065448447,0.3,4.5,0.068,20.0,110.0,0.99914,3.3,1.17,10.2,5,1288
-0.750565785697325,0.38239855065448447,0.3,4.5,0.068,20.0,110.0,0.99914,3.3,1.17,10.2,5,1289
-0.40708652783583765,1.1621056871953936,0.0,1.9,0.1,6.0,12.0,0.99521,3.36,0.59,11.0,5,1290
-0.06360726997435033,0.5773253347897119,0.1,2.1,0.073,25.0,60.0,0.99638,3.29,0.75,10.9,6,1291
-1.3802777584433854,-0.7593154707089894,0.13,2.4,0.0559999999999999,14.0,28.0,0.99362,3.62,0.67,12.4,6,1292
-0.9795519576049836,0.5494786513418223,0.0,4.3,0.093,51.0,77.5,0.99558,3.2,0.45,9.5,5,1296
